COMUNA,DC,ZC_LOC,adulto_mayor,gse_vulnerable,material_precario,hacinamiento,hogares
7102,4,901,85,35,1,7,133
7102,5,4,10,9,0,0,16
7102,5,9,37,28,0,2,72
7102,5,12,53,47,1,0,84
7102,5,14,18,17,0,6,27
7102,5,17,8,11,1,1,19
7102,5,32,6,4,0,0,10
7102,5,37,0,0,0,0,1
7102,5,42,20,11,1,1,20
7102,5,50,16,16,1,1,21
7102,5,901,21,11,0,1,36
7102,6,7,9,6,0,2,14
7102,6,10,14,11,1,1,17
7102,6,18,14,16,2,3,30
7102,6,26,0,0,0,0,1
7102,6,28,48,53,1,7,93
7102,6,29,11,12,0,1,23
7102,6,35,6,5,0,0,15
7102,6,40,16,13,0,5,35
7102,6,49,15,10,0,0,14
7102,6,53,93,71,3,24,137
7102,6,54,11,5,0,1,15
7102,6,57,19,34,3,7,53
7102,6,59,151,165,13,47,284
7102,6,901,16,15,0,0,39
7102,7,1,245,186,2,29,1336
7102,7,6,2,2,0,0,8
7102,7,19,0,0,0,0,1
7102,7,27,105,84,0,7,227
7102,7,31,14,14,0,0,26
7102,7,48,29,25,0,3,55
7102,7,55,23,19,1,4,41
7102,99,999,20,12,0,0,25
7103,1,1,868,491,1,69,1468
7103,1,15,0,0,0,0,1
7103,1,27,46,43,0,3,77
7103,1,35,0,0,0,0,2
7103,1,38,45,29,0,1,79
7103,1,42,39,22,1,5,52
7103,1,54,27,23,0,0,33
7103,1,901,9,5,0,1,8
7103,2,3,96,91,0,7,168
7103,2,8,9,7,0,0,13
7103,2,19,35,20,0,3,36
7103,2,20,65,42,0,2,93
7103,2,25,91,66,1,5,135
7103,2,49,25,16,0,0,29
7103,2,52,54,41,0,7,70
7103,2,901,3,5,0,0,8
7103,3,7,106,74,0,5,112
7103,3,12,89,65,0,2,104
7103,3,53,20,13,0,0,30
7103,4,10,12,6,1,0,12
7103,4,27,45,42,0,3,65
7103,4,28,11,11,0,0,15
7103,4,31,53,48,0,1,102
7103,4,32,6,3,0,0,5
7103,4,37,11,6,0,0,23
7103,4,43,9,5,0,1,16
7103,4,44,4,4,0,0,13
7103,4,47,21,14,0,1,21
7103,4,901,5,4,0,0,14
7103,5,5,18,11,1,1,20
7103,5,34,5,3,0,1,5
7103,5,51,5,5,0,0,8
7103,5,58,19,15,0,0,22
7103,5,64,0,0,0,0,2
7103,6,22,168,97,0,6,244
7103,6,901,6,5,1,0,7
7103,7,24,20,15,0,1,23
7103,7,50,6,3,0,0,5
7103,7,56,13,6,0,0,11
7103,7,62,26,25,0,1,43
7103,7,901,47,31,0,2,70
7103,8,11,50,43,0,4,67
7103,8,17,27,24,0,2,35
7103,8,41,50,42,0,2,69
7103,8,48,14,11,1,2,25
7103,8,59,22,10,0,1,20
7103,8,61,14,11,1,1,13
7103,9,4,14,13,0,0,19
7103,9,21,33,30,2,6,45
7103,9,55,39,30,2,6,45
7103,9,61,85,68,0,5,115
7103,10,26,238,218,4,21,362
7103,10,39,127,106,1,7,194
7103,10,63,6,9,0,0,15
7103,10,901,10,7,0,0,13
7103,11,13,35,20,1,2,34
7103,11,14,8,2,0,0,5
7103,11,16,15,14,0,0,27
7103,11,18,35,24,0,2,42
7103,11,21,11,6,0,2,16
7103,11,23,15,13,0,0,19
7103,11,36,24,11,0,0,24
7103,11,59,22,21,0,2,40
7103,11,60,12,11,0,1,19
7103,11,901,8,6,0,0,11
7103,99,999,5,1,1,0,12
7104,1,1,540,541,5,77,1107
7104,1,8,16,15,0,2,38
7104,1,30,4,5,0,0,6
7104,1,31,2,4,0,2,8
7104,1,33,4,4,0,1,9
7104,1,901,9,4,1,2,13
7104,2,1,17,16,0,2,28
7104,2,3,2,3,0,0,4
7104,2,7,30,36,2,18,63
7104,2,12,52,52,1,6,88
7104,2,13,11,10,0,0,18
7104,2,17,10,12,1,1,18
7104,2,20,6,7,0,1,10
7104,2,26,3,3,0,1,5
7104,2,901,4,3,0,0,5
7104,3,8,24,19,0,1,58
7104,3,14,13,9,0,2,13
7104,3,22,0,0,0,0,1
7104,3,23,12,13,0,3,20
7104,3,901,6,2,0,0,8
7104,4,11,10,11,0,1,24
7104,4,15,16,3,0,0,12
7104,4,21,42,29,1,3,48
7104,4,25,6,4,0,1,9
7104,4,32,13,9,0,0,17
7104,4,901,3,3,0,0,11
7104,5,9,0,0,0,0,1
7104,5,901,7,7,0,3,8
7104,99,999,2,0,0,0,2
7105,1,1,802,649,7,155,1691
7105,1,20,47,36,0,6,76
7105,2,20,80,79,2,17,175
7105,2,24,72,40,0,4,116
7105,2,901,6,2,1,0,15
7105,3,14,68,55,0,2,133
7105,3,21,24,12,0,1,37
7105,3,24,29,21,0,2,51
7105,4,1,33,7,0,2,59
7105,4,4,35,23,2,2,48
7105,4,5,488,407,2,76,905
7105,4,17,71,57,0,6,144
7105,4,18,49,39,1,3,95
7105,4,27,85,72,1,15,155
7105,5,1,35,23,1,21,408
7105,5,2,328,351,2,164,1535
7105,5,3,305,322,1,100,761
7105,5,4,346,133,0,152,2584
7105,5,5,343,116,0,58,1156
7105,5,6,281,86,0,74,1460
7105,5,7,309,390,0,103,1121
7105,5,8,235,80,0,77,1128
7105,5,9,273,216,1,112,1361
7105,5,10,358,326,3,83,784
7105,5,27,169,98,0,13,300
7105,5,901,6,5,0,1,13
7105,6,1,290,246,1,47,460
7105,6,2,112,76,0,12,146
7105,6,3,70,44,0,6,144
7105,6,11,5,2,0,0,17
7105,6,12,30,8,0,3,29
7105,6,15,33,9,0,1,46
7105,6,19,64,56,2,3,136
7105,7,7,174,116,0,19,239
7105,7,8,5,8,0,0,13
7105,7,10,55,40,0,3,86
7105,7,25,33,28,1,3,46
7105,7,26,44,32,0,4,71
7105,7,901,9,6,0,1,19
7105,8,1,17,5,0,1,27
7105,8,2,18,17,0,4,48
7105,8,9,43,45,1,9,80
7105,8,13,26,7,1,0,52
7105,8,15,22,9,0,0,34
7105,8,16,58,71,0,7,122
7105,8,19,4,3,0,0,5
7105,8,22,45,57,1,8,102
7105,8,23,248,246,3,30,360
7105,8,28,29,20,0,1,41
7105,8,901,6,4,1,0,9
7105,99,999,12,5,0,3,27
7106,1,1,575,411,0,96,915
7106,1,2,11,11,0,3,21
7106,1,3,28,23,0,0,48
7106,1,4,27,17,0,4,47
7106,1,5,85,74,0,3,139
7106,1,6,38,15,0,8,41
7106,1,9,0,1,0,0,5
7106,1,13,20,14,1,4,30
7106,1,15,42,31,0,3,89
7106,1,17,88,52,1,7,154
7106,1,18,81,49,0,13,148
7106,2,9,331,223,5,32,504
7106,2,11,98,69,0,8,180
7106,2,19,275,250,3,40,480
7106,3,1,13,12,0,2,27
7106,3,7,68,38,0,1,104
7106,3,8,42,25,0,1,54
7106,3,10,93,68,1,3,151
7106,3,12,34,24,1,1,54
7106,3,16,16,16,1,2,32
7106,3,20,36,25,0,2,51
7106,99,999,0,1,0,0,4
7107,1,1,435,338,0,35,860
7107,1,2,196,192,3,26,390
7107,1,5,5,0,0,0,6
7107,1,11,20,8,0,0,61
7107,1,21,42,21,0,2,59
7107,1,24,24,15,0,3,33
7107,1,33,34,19,0,2,47
7107,1,34,10,5,0,0,8
7107,1,37,12,2,0,0,29
7107,1,901,4,4,0,0,7
7107,2,5,64,2,0,1,114
7107,2,6,201,152,4,10,290
7107,2,21,8,6,0,1,15
7107,2,38,26,30,1,1,60
7107,2,901,16,2,1,0,29
7107,3,2,73,52,1,5,111
7107,3,3,8,8,0,0,12
7107,3,6,5,4,1,1,6
7107,3,8,70,38,0,2,81
7107,3,9,11,6,0,2,17
7107,3,10,19,12,0,1,35
7107,3,14,11,4,0,0,11
7107,3,32,14,7,0,1,19
7107,4,7,59,46,0,1,95
7107,4,12,27,10,0,0,28
7107,4,40,7,4,0,0,6
7107,4,43,49,34,1,1,60
7107,4,45,85,63,0,5,151
7107,4,901,2,3,0,1,6
7107,5,1,135,111,2,3,208
7107,5,4,30,20,0,1,43
7107,5,22,48,28,2,3,69
7107,5,28,8,1,0,0,7
7107,5,29,16,9,0,1,20
7107,5,30,5,5,0,0,7
7107,5,39,10,8,0,0,18
7107,5,901,5,2,0,1,5
7107,6,2,60,46,0,4,104
7107,6,15,29,20,0,0,38
7107,6,17,4,4,0,1,10
7107,6,20,8,5,0,0,12
7107,6,23,12,12,0,2,23
7107,6,26,13,11,1,1,28
7107,6,44,32,25,0,2,57
7107,6,46,9,10,0,1,27
7107,7,13,3,4,0,0,16
7107,7,18,52,43,0,5,87
7107,7,25,39,30,1,2,69
7107,7,31,22,16,0,4,29
7107,7,47,9,5,0,0,17
7107,7,901,4,1,0,0,10
7107,99,999,2,0,0,0,1
7108,1,1,792,828,6,101,1549
7108,1,3,27,15,0,1,39
7108,1,4,7,6,0,0,12
7108,1,7,74,38,0,4,88
7108,1,14,112,89,0,10,155
7108,1,15,13,11,0,2,32
7108,1,16,3,4,0,0,8
7108,1,21,27,15,1,0,23
7108,1,22,45,44,0,7,76
7108,1,28,64,63,1,6,106
7108,1,31,20,12,0,1,31
7108,1,32,63,55,0,7,139
7108,1,33,122,137,2,24,246
7108,2,5,79,88,0,12,151
7108,2,8,51,35,1,3,64
7108,2,10,2,3,0,0,10
7108,2,11,49,34,0,1,56
7108,2,12,16,8,0,0,24
7108,2,14,7,3,0,0,8
7108,2,17,93,86,1,5,169
7108,2,22,89,71,0,8,129
7108,2,30,56,46,0,6,91
7108,2,34,13,6,0,1,24
7108,3,2,189,162,1,29,370
7108,3,18,160,148,2,15,292
7108,4,1,76,73,1,12,112
7108,4,2,35,24,0,3,59
7108,4,9,10,5,0,1,23
7108,4,23,76,69,1,9,134
7108,4,26,24,14,0,3,32
7108,4,27,24,15,1,1,45
7108,5,24,54,62,0,7,108
7108,5,25,42,27,0,3,58
7108,5,26,110,94,0,14,174
7108,5,29,253,196,5,21,343
7108,6,6,98,103,0,10,176
7108,6,13,44,24,2,3,93
7108,6,19,10,9,0,0,23
7108,6,20,77,62,0,1,183
7108,99,999,23,28,0,3,45
7109,1,1,938,697,11,118,2101
7109,1,2,624,577,0,116,1280
7109,1,3,676,335,0,43,752
7109,1,4,422,542,1,103,1316
7109,1,5,327,485,1,143,1306
7109,1,13,58,49,1,5,111
7109,1,14,0,0,0,0,1
7109,1,23,22,15,0,0,53
7109,1,24,39,27,0,3,68
7109,1,39,20,24,0,2,40
7109,1,48,0,0,0,0,1
7109,1,49,64,70,0,9,144
7109,1,51,60,43,1,4,88
7109,1,901,5,6,0,1,12
7109,2,1,291,228,2,27,453
7109,2,2,245,143,2,23,299
7109,2,21,238,188,2,24,381
7109,2,53,73,38,0,9,92
7109,2,55,30,34,0,6,56
7109,3,2,36,38,0,4,72
7109,3,37,14,15,0,0,25
7109,3,45,80,86,3,11,137
7109,3,47,15,15,0,2,25
7109,3,54,178,199,1,22,278
7109,4,42,116,87,1,9,188
7109,4,50,134,100,0,12,207
7109,4,54,13,13,0,1,24
7109,5,3,163,112,1,8,263
7109,5,22,54,39,0,3,81
7109,5,44,125,74,0,6,163
7109,6,8,88,84,1,8,186
7109,6,25,29,19,0,1,66
7109,6,43,80,64,2,5,142
7109,7,20,36,25,0,1,57
7109,7,25,11,8,0,0,21
7109,7,27,95,52,1,8,188
7109,7,29,7,4,0,1,7
7109,7,32,123,107,0,6,229
7109,7,38,48,34,0,4,75
7109,7,901,14,3,2,1,27
7109,8,1,3,2,0,0,12
7109,8,10,66,57,0,8,116
7109,8,18,49,42,0,4,92
7109,8,19,13,2,0,0,78
7109,8,28,39,26,2,3,105
7109,8,31,27,16,1,3,107
7109,8,34,28,13,0,0,124
7109,8,40,1,0,0,0,0
7109,8,58,90,42,0,3,519
7109,8,59,74,47,1,3,517
7109,8,60,127,64,0,5,419
7109,8,901,4,3,2,2,6
7109,9,12,11,14,1,0,28
7109,9,26,23,13,1,0,50
7109,9,901,34,1,0,3,13
7109,10,7,137,109,1,9,182
7109,10,17,236,187,2,20,506
7109,10,41,148,87,1,11,347
7109,11,1,314,272,0,21,482
7109,11,35,191,163,0,14,303
7109,11,46,11,11,0,2,18
7109,11,901,7,4,0,0,12
7109,12,1,7,7,0,0,12
7109,12,6,60,50,0,4,98
7109,12,9,175,186,0,22,304
7109,12,15,7,11,0,2,15
7109,12,16,50,37,0,6,64
7109,12,49,153,141,2,24,262
7109,12,52,105,107,1,15,195
7109,12,55,8,2,0,1,5
7109,12,56,95,83,2,8,178
7109,12,901,3,4,0,0,11
7109,13,4,94,59,1,8,143
7109,13,11,215,160,3,10,305
7109,13,39,490,410,4,35,836
7109,14,4,66,52,0,5,148
7109,14,7,45,47,1,3,78
7109,14,11,222,155,3,17,311
7109,14,36,175,133,4,10,326
7109,99,999,4,1,0,1,6
7110,1,1,1086,902,8,165,2046
7110,1,2,6,6,0,0,18
7110,1,4,19,11,0,1,34
7110,1,7,43,32,0,5,101
7110,1,9,33,16,0,2,43
7110,1,10,18,10,1,3,28
7110,1,13,119,72,1,10,162
7110,1,16,72,50,0,3,147
7110,2,3,67,52,1,5,104
7110,2,5,1,1,0,1,13
7110,2,6,19,7,0,0,25
7110,2,8,26,21,0,6,60
7110,2,11,124,102,3,8,245
7110,2,12,214,135,2,18,332
7110,2,13,29,17,0,1,45
7110,2,14,32,21,0,1,37
7110,2,15,1,2,0,1,16
7110,2,16,17,8,0,2,25
7110,2,17,32,20,1,2,37
7110,2,18,30,33,0,4,65
7110,99,999,5,2,0,0,7
7201,1,1,418,51,0,6,511
7201,2,1,837,287,2,51,1064
7201,3,1,663,516,3,135,2014
7201,3,2,1037,444,12,51,1321
7201,4,1,328,50,0,5,350
7201,5,1,1066,357,3,57,1429
7201,5,12,0,0,0,0,2
7201,6,1,912,697,4,143,1738
7201,6,2,432,386,0,92,808
7201,6,3,629,460,2,81,981
7201,6,8,26,19,2,3,47
7201,6,32,62,34,1,2,141
7201,6,37,19,13,0,3,33
7201,6,41,25,13,2,2,45
7201,6,43,3,5,2,0,11
7201,6,63,7,3,1,0,22
7201,6,901,11,5,0,0,21
7201,7,5,7,5,0,1,13
7201,7,17,3,1,0,2,13
7201,7,25,2,6,0,1,9
7201,7,38,32,22,0,1,39
7201,7,52,19,18,0,7,34
7201,7,73,5,1,0,0,6
7201,8,1,75,77,0,16,195
7201,8,11,20,9,1,1,23
7201,8,20,19,10,0,0,27
7201,8,21,93,55,1,5,151
7201,8,26,2,3,1,1,6
7201,8,901,8,6,0,0,14
7201,9,4,28,12,0,0,27
7201,9,21,0,0,0,0,12
7201,9,24,16,11,0,2,24
7201,9,36,9,3,1,0,8
7201,9,49,15,5,0,2,18
7201,9,75,4,4,0,0,6
7201,9,901,17,12,1,0,33
7201,10,2,17,13,0,3,34
7201,10,4,3,3,0,0,4
7201,10,24,14,10,0,1,23
7201,10,33,14,6,0,1,11
7201,10,44,107,65,3,5,138
7201,10,48,9,8,0,1,34
7201,10,62,11,7,1,2,13
7201,10,69,37,26,1,4,75
7201,10,70,164,99,1,12,193
7201,11,10,97,53,0,5,167
7201,11,29,20,13,0,2,41
7201,11,56,162,125,2,12,258
7201,11,73,18,4,1,0,22
7201,12,1,14,7,1,0,22
7201,12,18,6,3,0,0,7
7201,12,22,6,6,0,2,15
7201,12,31,42,37,0,5,54
7201,12,35,37,18,0,4,39
7201,12,45,18,11,1,1,15
7201,12,53,78,51,1,3,114
7201,12,66,24,15,0,4,25
7201,12,901,11,2,0,0,10
7201,13,14,6,1,0,0,8
7201,13,16,5,3,0,0,8
7201,13,17,19,10,0,1,35
7201,13,23,3,3,1,1,11
7201,13,27,9,7,0,2,15
7201,13,38,23,20,0,2,41
7201,13,42,10,16,0,3,27
7201,13,53,7,4,0,0,16
7201,13,64,25,11,0,1,29
7201,13,74,51,47,0,5,86
7201,13,901,5,5,0,0,9
7201,14,9,30,21,0,1,49
7201,14,39,29,26,1,6,68
7201,14,55,59,39,1,11,92
7201,14,72,52,48,1,3,87
7201,15,13,38,44,1,12,79
7201,15,19,101,66,0,8,129
7201,15,50,42,37,0,0,80
7201,15,57,11,11,0,2,23
7201,15,59,49,29,3,3,78
7201,16,1,534,571,1,114,1596
7201,16,2,442,376,1,64,873
7201,16,34,18,19,0,1,27
7201,16,51,53,30,0,3,65
7201,16,54,139,86,1,9,248
7201,16,58,3,2,0,0,8
7201,16,60,5,5,1,0,9
7201,16,61,17,11,0,3,40
7201,16,68,180,142,1,11,287
7201,16,71,80,46,1,6,149
7201,17,1,421,264,3,51,617
7201,17,3,13,22,1,3,62
7201,17,6,10,7,0,2,24
7201,17,20,10,3,0,0,11
7201,17,30,21,15,0,4,36
7201,17,36,7,4,0,1,13
7201,17,65,22,9,1,0,20
7201,17,75,0,0,0,0,4
7201,17,901,8,5,0,0,11
7201,18,15,26,25,1,3,30
7201,18,28,11,9,0,1,9
7201,18,33,11,6,0,1,11
7201,18,76,5,6,0,2,13
7201,99,999,178,113,1,17,235
7202,1,1,414,228,1,30,646
7202,1,5,4,4,0,0,13
7202,1,11,10,4,1,0,11
7202,1,26,0,0,0,0,1
7202,1,37,12,8,1,1,10
7202,1,901,14,8,0,0,24
7202,2,3,74,84,0,5,129
7202,2,26,45,30,1,7,70
7202,2,28,24,18,0,0,31
7202,2,31,67,65,2,6,100
7202,2,32,52,61,3,6,96
7202,2,34,12,7,0,1,15
7202,2,36,13,20,0,2,26
7202,3,9,6,5,0,0,10
7202,3,13,15,26,1,5,33
7202,3,19,169,169,0,10,357
7202,3,23,134,149,4,5,224
7202,3,27,54,42,2,10,76
7202,3,33,18,15,1,2,24
7202,4,1,29,33,0,4,44
7202,4,10,15,18,0,2,25
7202,4,16,24,25,0,0,28
7202,4,22,12,10,1,1,17
7202,4,35,24,14,2,2,19
7202,4,37,0,0,0,0,1
7202,4,38,6,5,0,0,6
7202,4,901,6,8,0,1,15
7202,5,8,40,54,1,6,71
7202,5,12,12,13,0,2,29
7202,5,14,67,78,0,16,117
7202,5,15,47,38,0,2,62
7202,5,18,23,14,0,1,20
7202,5,22,14,24,1,2,31
7202,5,24,13,9,1,3,17
7202,5,25,79,57,0,7,117
7202,5,29,6,1,0,1,7
7202,5,37,5,5,0,0,5
7202,5,901,11,5,0,0,17
7202,6,1,555,436,6,63,943
7202,6,6,14,13,0,3,28
7202,6,7,5,4,0,0,8
7202,6,17,42,24,0,2,48
7202,6,18,6,8,0,0,8
7202,6,20,24,21,0,1,30
7202,6,29,39,32,1,5,45
7202,6,30,23,19,0,0,29
7202,99,999,6,8,0,3,14
7203,1,1,442,197,2,48,1588
7203,1,2,262,162,4,16,1151
7203,1,3,64,35,0,5,116
7203,1,6,21,10,0,0,110
7203,1,8,15,12,0,1,23
7203,1,9,5,5,0,1,17
7203,1,11,41,26,0,5,54
7203,1,13,13,10,0,1,35
7203,1,14,11,17,2,1,45
7203,1,15,14,9,0,3,48
7203,1,17,8,5,0,0,13
7203,1,18,24,10,0,0,32
7203,1,21,3,2,0,0,14
7203,1,22,18,7,0,0,26
7203,2,1,251,144,2,14,580
7203,2,3,9,11,1,3,24
7203,2,4,15,22,0,2,56
7203,2,6,2,2,0,0,4
7203,2,7,2,2,0,2,5
7203,2,12,18,24,0,1,47
7203,2,16,21,29,0,3,44
7203,2,20,97,43,0,4,278
7203,2,24,44,47,0,3,111
7203,3,1,25,32,0,5,55
7203,3,2,63,62,2,2,276
7203,3,5,255,261,1,22,535
7203,3,10,9,5,0,0,10
7203,3,23,116,101,2,8,263
7203,3,25,13,12,0,1,24
7203,3,26,40,32,0,1,69
7203,3,27,35,23,1,5,63
7203,99,999,23,14,1,1,42
7301,1,1,384,49,1,8,461
7301,1,2,271,31,0,5,350
7301,2,1,1098,134,0,21,1058
7301,2,2,1085,205,1,23,1170
7301,3,1,893,452,1,64,1366
7301,3,2,868,446,1,72,945
7301,3,3,821,52,0,14,1025
7301,3,4,689,84,1,13,1048
7301,4,1,683,196,1,32,782
7301,4,2,1123,240,0,34,1686
7301,4,3,495,159,1,47,1069
7301,4,4,549,166,2,46,1246
7301,5,1,259,287,1,102,1112
7301,5,2,503,655,3,151,1414
7301,5,3,528,345,1,67,1377
7301,5,4,423,343,2,106,1369
7301,5,5,859,346,0,57,1758
7301,5,6,253,413,10,82,708
7301,5,32,5,5,0,0,10
7301,6,13,141,105,2,6,185
7301,6,32,183,119,0,12,207
7301,6,33,172,126,1,7,230
7301,6,34,50,29,0,3,62
7301,6,901,4,7,2,0,12
7301,7,1,1030,517,2,149,2616
7301,7,2,720,334,0,47,1020
7301,7,3,389,110,0,15,488
7301,7,4,712,227,1,20,830
7301,7,5,475,324,1,95,1114
7301,7,6,867,826,1,241,2261
7301,7,8,33,21,0,2,55
7301,7,32,17,10,0,0,26
7301,7,901,7,3,0,0,14
7301,8,13,120,76,0,5,141
7301,8,22,211,177,1,17,335
7301,8,28,85,66,0,4,110
7301,8,30,4,9,0,1,18
7301,8,31,4,3,0,1,6
7301,8,901,11,9,0,0,14
7301,9,1,881,1272,5,356,2792
7301,9,2,608,455,9,53,880
7301,9,31,208,166,2,23,367
7301,10,1,507,127,1,47,1495
7301,10,2,466,138,0,60,1986
7301,10,3,530,112,0,23,1147
7301,10,4,911,282,4,77,1878
7301,10,5,105,71,1,98,1164
7301,10,6,146,146,1,81,1146
7301,10,7,76,43,0,23,520
7301,10,27,5,1,0,0,23
7301,11,1,429,317,3,35,582
7301,11,2,9,1,0,0,60
7301,11,9,218,96,0,13,335
7301,11,10,4,5,0,1,6
7301,11,11,49,37,1,6,92
7301,11,12,32,34,0,3,68
7301,11,14,76,7,1,5,227
7301,11,15,10,7,0,0,11
7301,11,20,90,75,0,14,201
7301,11,21,161,145,1,23,291
7301,11,23,43,27,1,3,66
7301,11,24,34,25,0,3,56
7301,11,37,47,35,2,3,127
7301,12,1,304,328,4,54,629
7301,12,2,76,57,0,5,101
7301,12,16,8,9,0,1,18
7301,12,17,39,28,1,1,56
7301,12,19,248,219,8,29,429
7301,12,23,133,31,0,5,196
7301,12,901,6,5,0,0,7
7301,13,3,320,276,2,25,522
7301,14,25,28,18,1,3,30
7301,14,35,159,90,3,3,157
7301,15,26,190,129,0,15,514
7301,16,5,278,270,0,26,494
7301,16,18,28,29,1,3,68
7301,16,26,106,93,0,11,224
7301,16,35,19,11,1,0,63
7301,17,1,464,500,1,87,979
7301,17,17,7,3,0,1,10
7301,17,23,103,96,0,7,195
7301,18,1,327,197,0,32,447
7301,18,2,752,518,8,76,1010
7301,18,3,762,456,3,84,931
7301,18,4,659,303,1,49,757
7301,18,5,304,208,2,35,382
7301,18,6,577,477,3,77,757
7301,99,999,175,90,0,12,355
7302,1,1,1171,790,5,94,1947
7302,1,2,268,219,1,26,504
7302,1,5,17,8,0,1,22
7302,1,7,26,17,1,4,43
7302,1,8,30,27,1,0,44
7302,1,14,27,22,0,0,54
7302,1,18,91,85,0,2,138
7302,2,3,17,12,0,2,33
7302,2,13,48,36,0,3,91
7302,2,17,48,40,1,7,83
7302,2,19,42,29,1,1,51
7302,2,20,0,0,0,0,2
7302,2,901,11,6,0,0,8
7302,3,2,88,63,0,9,148
7302,3,4,105,64,0,9,152
7302,3,6,4,3,0,0,9
7302,3,11,51,37,0,2,84
7302,4,9,306,225,1,31,476
7302,4,15,106,68,0,8,163
7302,4,16,61,54,0,7,119
7302,4,901,100,59,0,4,151
7303,1,1,774,464,4,61,1353
7303,1,4,44,26,0,1,51
7303,1,6,4,12,0,2,17
7303,1,7,17,14,1,3,33
7303,1,8,34,25,0,2,65
7303,1,11,35,28,1,2,45
7303,1,16,75,68,1,7,135
7303,1,901,3,1,0,1,5
7303,2,3,57,54,0,2,74
7303,2,12,148,97,0,4,243
7303,2,15,9,6,0,0,13
7303,2,17,26,16,0,4,48
7303,2,901,12,4,0,0,10
7303,3,1,427,306,4,36,1804
7303,3,5,4,4,0,0,12
7303,3,901,7,6,0,0,22
7303,99,999,1,1,0,0,1
7304,1,1,700,207,0,24,766
7304,2,1,598,294,0,63,1034
7304,2,2,954,528,0,99,1487
7304,2,3,836,733,0,146,1897
7304,2,5,601,271,2,71,1273
7304,2,8,75,78,0,14,130
7304,2,19,25,21,0,2,55
7304,2,30,6,6,1,2,9
7304,2,31,27,16,0,3,41
7304,2,34,4,2,0,1,4
7304,2,37,7,1,0,1,6
7304,2,901,14,9,0,1,15
7304,3,19,320,187,7,20,509
7304,3,33,20,10,0,2,35
7304,3,36,8,5,0,0,19
7304,4,1,925,800,7,181,1867
7304,4,2,836,535,8,137,1352
7304,4,3,635,327,0,67,898
7304,4,7,4,3,0,0,10
7304,4,17,21,13,0,1,30
7304,4,26,41,29,1,6,66
7304,4,27,10,11,0,3,30
7304,4,32,0,0,0,0,5
7304,4,901,5,4,0,0,11
7304,5,1,898,612,3,156,1736
7304,5,3,41,40,0,3,85
7304,5,6,67,29,2,5,67
7304,5,9,20,15,0,1,27
7304,5,31,11,13,2,2,17
7304,5,32,395,250,1,34,545
7304,5,38,5,3,1,0,11
7304,5,901,6,7,0,0,13
7304,6,1,496,455,5,133,1207
7304,6,3,73,61,0,11,138
7304,6,4,67,53,0,4,104
7304,6,6,88,91,0,11,164
7304,6,8,29,27,0,3,51
7304,6,10,34,11,0,3,38
7304,6,12,44,40,3,5,84
7304,6,19,18,9,0,1,31
7304,6,21,11,6,0,0,18
7304,6,38,0,4,0,0,11
7304,6,901,3,4,1,3,11
7304,7,5,136,100,1,6,202
7304,7,20,40,33,2,10,67
7304,7,22,48,46,2,5,79
7304,7,25,28,18,0,3,41
7304,7,35,136,122,0,20,226
7304,7,38,107,137,1,24,208
7304,7,901,4,2,0,0,9
7304,8,2,57,57,0,5,117
7304,8,13,6,5,0,0,10
7304,8,16,61,53,0,13,170
7304,8,30,5,3,1,0,24
7304,9,1,10,3,0,1,20
7304,9,18,14,1,0,0,17
7304,9,23,12,6,4,4,24
7304,10,15,32,16,3,4,128
7304,10,29,5,3,0,0,13
7304,10,901,10,4,0,0,14
7304,99,999,33,9,0,6,29
7305,1,1,525,375,0,38,774
7305,1,2,480,504,0,134,1248
7305,1,3,212,160,1,25,337
7305,1,5,248,210,1,24,449
7305,1,6,5,0,0,1,5
7305,1,8,108,77,1,8,173
7305,1,12,114,62,3,9,160
7305,2,11,106,72,1,7,171
7305,2,13,60,33,0,3,81
7305,2,14,59,45,0,2,87
7305,2,901,0,3,0,1,4
7305,3,2,100,93,0,4,180
7305,3,9,66,54,0,3,93
7305,3,10,187,158,2,15,268
7305,4,4,59,29,0,1,76
7305,4,7,9,7,0,0,16
7305,4,901,23,20,0,2,31
7305,99,999,3,2,1,1,3
7306,1,1,506,577,2,116,1356
7306,1,2,600,323,2,53,855
7306,1,17,116,56,1,10,144
7306,1,23,102,62,0,3,168
7306,1,24,67,49,1,2,113
7306,1,26,328,182,0,27,460
7306,1,27,27,31,1,4,56
7306,1,29,67,52,1,7,115
7306,1,901,22,11,0,0,23
7306,2,1,45,35,0,7,85
7306,2,4,58,70,2,12,134
7306,2,10,141,157,2,26,251
7306,2,11,10,14,0,2,28
7306,2,12,26,26,0,3,45
7306,2,13,182,169,0,21,307
7306,2,14,199,198,1,32,379
7306,2,16,40,33,0,7,69
7306,2,27,40,29,1,0,51
7306,3,4,57,73,4,15,115
7306,3,5,55,44,0,8,83
7306,3,7,39,37,0,4,78
7306,3,13,22,26,0,5,78
7306,3,15,75,67,2,3,126
7306,3,20,56,51,7,6,120
7306,3,21,16,9,0,0,65
7306,4,6,0,4,0,0,20
7306,4,8,2,0,0,0,0
7306,4,19,0,0,0,0,6
7306,4,21,63,51,1,6,264
7306,4,901,28,3,1,2,18
7306,5,2,2,1,0,0,10
7306,5,7,14,9,0,1,17
7306,5,25,23,14,0,4,25
7306,99,999,12,8,0,3,20
7307,1,1,658,540,11,84,1108
7307,1,17,106,82,0,9,178
